id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
3127	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	soil	9175	forest	24.2	2464	NA_	2011	Artocarpus altilis	SSU	454Roche	6
3152	Davison_2015_1GM	NS31/AML2	18.9742	-33.993	Africa	root	4318	shrubland	14.3	1314	NA_	2010	Gerbera crocea	SSU	454Roche	1
3192	RodriguezEcheverria_2017_6B29	NS31/AML2	34.2253	-19.0067	Africa	soil	5154	woodland	24.1	1150	4.43	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	5
3269	Vasar_2021_1HW	WANDA/AML2	-3.76667	8.7625	Africa	soil	43553	shrubland	26.8	998	5.42	2014	NA_	SSU	Illumina	11
3281	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	12678	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	12
3286	Correia_2019_1AP	NS31/AML2	34.1836	-19.028	Africa	root	2662	woodland	24.2	1033	NA_	2015	Colophospermum mopane	SSU	454Roche	6
3302	RodriguezEcheverria_2017_6B29	NS31/AML2	34.362	-18.9713	Africa	soil	5221	forest	24.5	997	4.5	2014	Acacia nigrescens;Acacia robusta;Albizia sp.;Combretum sp.;Milletia stuhlmannii	SSU	454Roche	1
3326	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	7616	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	3
3327	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	2777	forest	15.6	2110	NA_	2011	Machilus thunbergii	SSU	454Roche	1
3361	RodriguezEcheverria_2017_6B29	NS31/AML2	34.4574	-18.934	Africa	soil	8844	grassland	24.5	1006	4.08	2014	Cynodon dactylon;Digitaria swazilandensis;Setaria incrassata;Megathyrsus maximus;Chrysopogon nigritanus 	SSU	454Roche	4
3367	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1835	-19.0193	Africa	soil	4998	woodland	24	1096	4.47	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	13
3388	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	4744	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	1
3430	Faggioli_2019_1AX	AMV4.5NF/AMDGR	-64.1859	-31.5598	South America	soil	54433	anthropogenic	17.4	848	6.74	2015	Bidens pilosa	SSU	Illumina	5
3473	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.577	19.4322	Asia	rhizosphere soil	79106	cropland	23.8	1754	4.79	2018	Litchi chinensis	SSU	Illumina	2
3488	Faggioli_2019_1AX	AMV4.5NF/AMDGR	-64.1859	-31.5598	South America	soil	148865	anthropogenic	17.4	848	6.74	2015	Bidens pilosa	SSU	Illumina	28
3542	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.186	-25.9963	Africa	root	11835	grassland	16	778	4.12	2017	Eragostis tef	SSU	Illumina	1
3631	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	4892	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	24
3706	Davison_2018_1AQ	NS31/AML2	22.1914	58.1094	Europe	root	3991	grassland	7.1	576	7.1	2012	Helictochloa pratensis	SSU	454Roche	4
3711	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	soil	982	forest	24.2	2464	NA_	2010	Artocarpus altilis	SSU	454Roche	17
3720	Vasar_2021_1HW	WANDA/AML2	25.4989	-18.0717	Africa	soil	4518	shrubland	21.6	653	5.4	2013	NA_	SSU	Illumina	8
3765	Vasar_2021_1HW	WANDA/AML2	10.3992	0.617222	Africa	soil	132780	forest	22.7	2080	3.5	2009	NA_	SSU	Illumina	1
3896	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	8252	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	78
3904	RodriguezEcheverria_2017_6B29	NS31/AML2	34.3752	-18.9414	Africa	soil	6426	forest	24.5	975	4.64	2014	Acacia nigrescens;Acacia robusta;Albizia sp.;Combretum sp.;Milletia stuhlmannii	SSU	454Roche	45
3907	Vasar_2021_1HW	WANDA/AML2	25.3008	0.296111	Africa	soil	24941	forest	23.2	1932	3.14	2018	NA_	SSU	Illumina	2
3968	RodriguezEcheverria_2017_6B29	NS31/AML2	34.4574	-18.934	Africa	soil	4962	grassland	24.5	1006	4.19	2014	Cynodon dactylon;Digitaria swazilandensis;Setaria incrassata;Megathyrsus maximus;Chrysopogon nigritanus 	SSU	454Roche	439
