id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
4061	Vasar_2021_1HW	WANDA/AML2	76.9836	43.1317	Asia	soil	71810	forest	1.6	890	4.57	2018	NA_	SSU	Illumina	243
4092	RodriguezRamos_2021_1HT	WANDA/AML2	-119.098	56.2611	North America	soil	9071	forest	2.4	409	NA_	2016	Pinus contorta	SSU	Illumina	3
4096	RodriguezRamos_2021_1HT	WANDA/AML2	-117.97	54.5835	North America	soil	8823	forest	2.9	685	NA_	2016	Pinus contorta	SSU	Illumina	1
4193	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2750	grassland	7.7	890	6.68	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche	4
4195	Vasar_2021_1HW	WANDA/AML2	18.3014	57.6256	Europe	soil	49080	shrubland	7.4	552	5.74	2015	NA_	SSU	Illumina	11
4247	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	1954	forest	15.6	2110	NA_	2011	Machilus thunbergii	SSU	454Roche	1
4253	Davison_2015_1GM	NS31/AML2	43.4192	41.9408	Asia	root	1995	forest	7.8	984	4.8	2010	Paris incompleta	SSU	454Roche	231
4268	Davison_2018_1AQ	NS31/AML2	-149.434	-17.5458	Australia	root	2456	forest	24.2	3140	5.3	2014	Nephrolepis hirsutula	SSU	454Roche	2
4294	Rasmussen_2018_C8E6	NS31/AML2	19.5405	60.218	Europe	soil	49257	grassland	6.3	522	5.7	2015	Plantago lanceolata	SSU	Illumina	1
4303	Rasmussen_2018_C8E6	NS31/AML2	20.2686	60.1406	Europe	soil	25850	grassland	6.2	548	5.1	2015	Plantago lanceolata	SSU	Illumina	130
4440	Vasar_2021_1HW	WANDA/AML2	-17.2586	28.1269	Europe	soil	13296	forest	13.5	388	4.3	2017	NA_	SSU	Illumina	15
